,0,ID,Mileage,Age,Drive-City,Drive-Highway,Drive-Rural,First New,Gender,Income,Education,Conquest,Consumer Reports,Knowledgeable,Fuel Grade,Grade,Marital Status_Divorced/Widowed/Separated,Marital Status_Living With Sig Oth/Dom Prtnr,Marital Status_Married,Marital Status_Single/Not Married
259,3,32535,2,23,1,1,1,0,1,4,1,0,0,0,1,1,0.0,0.0,0.0,1.0
260,6,51569,2,67,0,1,0,0,0,4,4,1,0,0,1,2,0.0,0.0,1.0,0.0
261,2,21442,2,80,0,0,0,0,0,4,4,0,0,0,1,3,0.0,0.0,1.0,0.0
262,4,17953,2,63,1,0,0,0,0,3,3,0,0,0,2,3,0.0,0.0,1.0,0.0
263,3,49117,2,24,1,1,0,1,1,5,3,1,0,0,1,2,0.0,1.0,0.0,0.0
264,2,18457,2,74,1,0,0,0,1,4,1,0,1,0,1,2,1.0,0.0,0.0,0.0
265,3,42843,3,23,0,1,0,1,1,4,3,1,0,1,1,2,0.0,0.0,0.0,1.0
266,0,5262,2,58,1,1,0,1,1,3,3,0,0,0,1,3,0.0,0.0,0.0,1.0
267,1,28664,2,45,1,0,0,0,1,4,3,1,0,0,1,3,0.0,0.0,1.0,0.0
268,7,3649,2,34,0,1,0,0,0,2,2,0,0,0,3,3,0.0,0.0,0.0,1.0
269,0,3050,2,57,0,1,0,0,1,5,4,1,1,0,1,3,1.0,0.0,0.0,0.0
270,3,50835,2,28,0,1,0,1,1,4,3,1,0,0,1,2,0.0,0.0,0.0,1.0
271,6,13392,1,66,1,0,0,0,0,3,2,0,0,0,1,1,0.0,0.0,1.0,0.0
272,4,22546,2,64,1,0,0,0,0,5,6,0,0,0,1,2,0.0,0.0,1.0,0.0
273,7,4821,2,37,1,1,0,0,1,2,2,0,0,1,1,3,0.0,1.0,0.0,0.0
274,1,40242,2,46,1,1,0,0,0,4,6,1,0,0,1,3,0.0,0.0,1.0,0.0
275,7,16592,1,36,1,0,0,0,0,4,4,1,0,0,3,3,0.0,0.0,1.0,0.0
276,0,15829,1,56,1,0,0,0,1,3,2,0,0,0,2,2,0.0,0.0,0.0,1.0
277,1,1072,2,45,0,0,1,0,0,4,5,0,0,0,1,2,0.0,0.0,1.0,0.0
278,1,47821,2,42,1,0,0,0,1,4,5,1,0,0,1,2,0.0,0.0,1.0,0.0
279,3,58608,1,27,1,0,0,1,0,4,3,1,0,0,1,2,0.0,0.0,1.0,0.0
280,0,19433,2,59,0,1,0,0,0,5,5,0,0,0,2,3,0.0,0.0,1.0,0.0
281,4,41438,2,62,0,1,0,0,1,2,4,1,1,0,1,2,0.0,0.0,1.0,0.0
282,7,35499,1,35,1,0,0,0,0,5,6,0,0,0,1,1,0.0,0.0,1.0,0.0
283,6,33106,2,70,0,0,1,0,0,5,3,0,0,0,3,3,0.0,0.0,1.0,0.0
284,7,52785,2,37,1,1,1,1,1,2,2,1,0,0,1,1,0.0,0.0,1.0,0.0
285,4,30829,2,60,1,0,0,0,0,5,5,1,0,0,1,3,0.0,0.0,1.0,0.0
286,5,25869,2,53,0,0,1,0,0,3,5,1,1,0,3,2,0.0,0.0,1.0,0.0
287,1,3988,2,46,0,1,0,0,0,5,6,1,0,0,1,3,0.0,0.0,1.0,0.0
288,4,13990,1,63,0,0,1,0,0,2,4,0,1,1,2,2,0.0,0.0,1.0,0.0
289,7,17875,2,33,1,1,0,0,0,4,3,0,1,1,3,3,0.0,1.0,0.0,0.0
290,0,14160,1,55,1,0,0,0,1,3,5,0,0,0,2,3,0.0,0.0,1.0,0.0
291,6,13388,1,73,1,1,0,0,0,3,2,0,1,0,1,3,0.0,0.0,1.0,0.0
292,4,46210,2,65,0,1,0,0,1,3,3,1,0,0,1,3,1.0,0.0,0.0,0.0
293,5,32174,2,48,0,1,0,0,0,4,4,1,1,0,1,2,0.0,0.0,1.0,0.0
294,1,26203,2,44,0,1,0,0,1,2,4,0,0,0,1,3,0.0,0.0,1.0,0.0
295,1,54192,1,46,1,0,0,1,1,3,4,1,0,0,1,2,0.0,0.0,1.0,0.0
296,3,6215,2,21,0,1,1,1,0,3,2,1,0,0,3,3,0.0,0.0,0.0,1.0
297,4,55456,1,60,1,0,0,0,1,4,6,0,0,0,1,2,0.0,0.0,1.0,0.0
298,6,28669,2,66,1,0,0,0,1,3,2,1,1,0,1,2,0.0,0.0,1.0,0.0
299,7,46559,2,32,1,1,1,0,1,4,2,1,0,0,1,1,0.0,0.0,0.0,1.0
300,6,40930,2,69,0,0,1,1,1,2,4,1,1,0,1,1,0.0,0.0,1.0,0.0
301,4,4083,2,62,1,0,0,0,0,3,2,0,0,0,1,1,0.0,0.0,1.0,0.0
302,7,12376,2,34,1,0,0,0,1,3,6,1,0,0,1,2,0.0,0.0,1.0,0.0
303,6,18809,2,69,1,0,0,0,1,3,1,1,0,0,1,1,1.0,0.0,0.0,0.0
304,7,20897,2,35,0,1,0,0,0,4,3,1,0,0,1,3,0.0,0.0,0.0,1.0
305,4,16165,1,65,1,0,0,0,0,5,6,1,0,0,3,3,0.0,0.0,0.0,1.0
306,2,42773,3,76,1,0,0,0,1,3,2,1,0,0,1,3,0.0,0.0,1.0,0.0
307,6,17130,1,68,1,1,0,0,0,3,2,0,0,0,1,2,0.0,0.0,1.0,0.0
308,7,30681,2,32,1,0,0,1,0,2,2,1,0,0,1,1,0.0,0.0,0.0,1.0
309,5,40680,2,52,1,0,1,1,1,4,4,1,0,0,1,3,0.0,0.0,1.0,0.0
310,3,45359,2,22,1,1,0,1,1,4,2,1,0,0,1,2,0.0,0.0,0.0,1.0
311,7,25566,2,34,0,1,0,1,1,3,2,1,0,0,1,1,1.0,0.0,0.0,0.0
312,1,13128,1,45,1,0,0,1,0,2,1,1,0,1,1,1,0.0,0.0,0.0,1.0
313,0,48245,2,54,1,1,1,0,0,2,4,1,0,0,1,2,0.0,0.0,1.0,0.0
314,5,20264,3,47,1,0,0,0,1,5,4,1,0,0,3,3,1.0,0.0,0.0,0.0
315,2,12961,2,75,0,0,1,0,0,4,5,1,0,0,1,2,0.0,0.0,1.0,0.0
316,2,39784,1,80,1,0,0,0,1,3,2,0,0,0,1,3,0.0,0.0,1.0,0.0
317,5,49264,2,48,0,0,1,0,1,3,1,1,0,0,2,1,1.0,0.0,0.0,0.0
318,6,40837,2,67,1,0,0,0,1,5,6,1,0,0,1,3,0.0,0.0,1.0,0.0
319,2,16257,1,89,1,0,0,0,0,2,2,1,0,0,1,3,0.0,0.0,1.0,0.0
320,6,17160,1,72,1,0,0,0,0,3,3,0,0,0,1,2,1.0,0.0,0.0,0.0
321,0,60234,2,55,1,0,0,0,1,3,2,0,0,0,1,2,0.0,1.0,0.0,0.0
322,0,8487,2,57,0,1,0,0,0,2,5,1,0,0,1,3,0.0,0.0,1.0,0.0
323,7,44366,2,32,0,1,0,0,1,3,2,1,0,0,1,2,1.0,0.0,0.0,0.0
324,6,46295,2,66,1,0,0,0,1,4,2,1,0,0,1,2,0.0,0.0,0.0,1.0
325,3,60271,2,24,0,1,0,1,1,4,1,0,0,1,2,3,0.0,0.0,0.0,1.0
326,5,28194,2,49,1,0,0,0,0,4,3,1,0,0,1,1,0.0,0.0,1.0,0.0
327,6,12541,2,68,1,0,0,0,0,4,2,1,1,1,1,1,0.0,0.0,1.0,0.0
328,7,43631,2,31,1,0,0,0,0,3,2,1,0,0,1,1,0.0,0.0,0.0,1.0
329,0,30599,2,58,1,0,0,0,1,4,5,1,1,0,1,3,0.0,0.0,1.0,0.0
330,5,29342,2,50,0,1,0,1,0,5,5,1,1,1,1,3,0.0,0.0,1.0,0.0
331,1,1497,2,40,0,1,1,0,0,3,7,0,0,0,1,2,0.0,0.0,1.0,0.0
332,1,19869,3,43,1,1,0,0,0,4,5,0,1,1,3,3,0.0,0.0,1.0,0.0
333,6,3318,2,73,0,0,1,0,0,5,3,0,1,1,1,3,0.0,0.0,1.0,0.0
334,0,13172,1,57,1,0,0,0,1,2,3,1,0,0,3,1,0.0,0.0,1.0,0.0
335,1,52427,2,41,1,0,0,0,1,4,2,1,0,0,1,1,0.0,1.0,0.0,0.0
336,2,36656,1,74,1,0,0,0,1,4,3,0,0,0,1,1,0.0,0.0,1.0,0.0
337,5,23669,2,49,0,1,0,0,0,5,8,1,1,0,1,3,0.0,0.0,1.0,0.0
338,0,27243,2,55,1,0,0,0,1,2,4,0,1,0,2,1,0.0,0.0,1.0,0.0
339,0,55740,1,57,0,0,1,0,0,2,2,0,0,0,1,3,1.0,0.0,0.0,0.0
340,7,21942,2,32,1,1,0,1,0,4,3,1,0,0,1,1,0.0,0.0,0.0,1.0
341,5,42609,3,49,1,0,0,0,0,5,5,1,0,1,1,3,0.0,0.0,1.0,0.0
342,3,36069,1,29,1,1,0,1,0,2,2,0,0,1,3,1,0.0,0.0,0.0,1.0
343,6,10994,2,66,1,0,0,0,1,5,5,1,0,0,1,2,0.0,0.0,1.0,0.0
344,1,28117,2,40,0,1,0,0,1,4,4,0,0,0,1,3,0.0,0.0,0.0,1.0
345,1,50676,2,41,1,1,1,1,0,4,3,0,0,0,1,2,1.0,0.0,0.0,0.0
346,6,52724,2,72,1,0,0,0,1,3,2,1,0,0,1,1,1.0,0.0,0.0,0.0
347,0,55473,1,58,0,0,1,0,1,2,4,1,0,0,1,2,0.0,0.0,1.0,0.0
348,2,39143,1,74,1,0,0,0,0,3,1,0,1,0,1,3,1.0,0.0,0.0,0.0
349,4,32496,2,60,1,0,0,0,1,3,4,1,0,0,1,3,0.0,0.0,1.0,0.0
350,4,38923,1,63,1,0,0,0,1,2,2,0,0,0,1,1,0.0,0.0,1.0,0.0
351,1,11054,2,41,1,0,0,0,1,4,4,0,0,0,1,1,0.0,1.0,0.0,0.0
352,2,17359,1,88,1,1,0,0,0,3,2,1,0,0,1,2,0.0,0.0,0.0,1.0
353,3,44912,2,23,1,1,0,0,1,4,2,1,0,0,2,3,0.0,0.0,0.0,1.0
354,3,6865,2,27,1,0,0,0,0,5,2,0,0,1,1,2,0.0,0.0,0.0,1.0
355,5,22978,2,51,0,0,0,0,1,4,5,1,0,0,1,3,0.0,0.0,1.0,0.0
356,4,40415,2,64,1,0,0,1,1,1,3,1,0,0,1,1,0.0,0.0,1.0,0.0
357,4,52039,2,62,0,1,0,0,0,2,2,1,0,0,1,1,0.0,0.0,1.0,0.0
358,5,54435,1,53,1,0,0,0,1,3,3,0,1,0,2,1,0.0,0.0,0.0,1.0
359,4,16792,1,63,1,0,0,0,1,4,6,0,0,0,1,1,0.0,0.0,0.0,1.0
360,5,25849,2,53,1,0,0,0,1,3,3,1,0,0,2,1,1.0,0.0,0.0,0.0
361,6,55274,1,70,1,0,0,0,1,4,4,1,0,0,1,2,1.0,0.0,0.0,0.0
362,1,40302,2,39,1,0,0,0,1,4,3,0,0,0,1,1,0.0,0.0,0.0,1.0
363,4,46990,2,62,0,0,1,0,0,4,3,1,1,0,1,2,0.0,0.0,1.0,0.0
364,3,24464,2,29,0,1,1,1,0,3,2,1,0,0,1,1,0.0,1.0,0.0,0.0
365,7,3674,2,37,0,1,0,1,0,4,4,1,0,0,1,2,0.0,0.0,1.0,0.0
366,7,33363,2,36,1,0,0,0,1,3,4,1,0,0,2,1,0.0,1.0,0.0,0.0
367,4,10169,2,63,1,0,0,0,1,4,6,1,0,0,1,3,0.0,0.0,1.0,0.0
368,1,16978,1,45,1,0,0,0,1,4,7,0,0,0,1,1,0.0,0.0,1.0,0.0
369,3,46257,2,27,0,1,0,0,0,2,4,0,0,0,1,2,0.0,0.0,1.0,0.0
370,5,55768,1,53,1,0,0,0,1,2,5,1,0,0,1,2,0.0,0.0,1.0,0.0
371,1,90,3,43,1,0,0,0,1,3,2,0,0,0,1,1,0.0,0.0,1.0,0.0
372,5,57464,1,53,1,0,0,0,1,4,2,0,0,0,1,2,0.0,0.0,0.0,1.0
373,7,50103,2,33,0,1,0,0,0,5,9,0,0,0,1,3,0.0,0.0,1.0,0.0
374,2,53240,2,78,1,0,0,0,0,3,2,0,0,0,1,2,0.0,0.0,1.0,0.0
375,3,45002,2,25,1,1,1,1,0,3,1,0,0,1,1,2,0.0,0.0,0.0,1.0
376,4,28362,2,63,0,0,1,0,0,3,4,0,1,0,3,3,0.0,0.0,0.0,1.0
377,7,7744,2,31,0,1,0,0,1,5,3,0,1,0,1,3,0.0,0.0,0.0,1.0
378,7,59154,2,34,1,1,0,0,1,4,1,1,0,0,2,3,0.0,0.0,0.0,1.0
379,4,10238,2,60,0,1,0,0,0,1,2,1,0,0,1,3,1.0,0.0,0.0,0.0
380,0,6444,2,56,1,1,0,0,0,5,5,1,0,0,1,3,0.0,0.0,1.0,0.0
381,6,32905,2,68,1,0,0,0,1,3,4,0,0,0,1,3,0.0,0.0,1.0,0.0
382,3,30811,2,27,0,0,1,0,0,4,3,0,0,0,1,3,0.0,0.0,0.0,1.0
383,5,8344,2,50,1,1,0,1,1,2,1,1,0,0,2,1,1.0,0.0,0.0,0.0
384,6,44369,2,69,0,0,1,0,1,3,2,0,0,0,3,2,0.0,1.0,0.0,0.0
385,4,37938,1,64,1,1,0,0,1,4,3,1,0,0,1,3,0.0,0.0,0.0,1.0
386,2,14559,1,78,1,0,0,0,1,5,5,0,0,0,1,3,0.0,0.0,1.0,0.0
387,2,53441,2,79,0,0,1,0,1,5,6,1,0,0,1,2,0.0,0.0,1.0,0.0
388,5,8694,2,51,0,1,0,0,0,3,2,0,0,0,1,1,0.0,0.0,1.0,0.0
389,7,25069,2,36,0,1,0,0,1,4,4,0,1,0,2,1,0.0,0.0,0.0,1.0
390,0,26752,2,56,1,0,0,0,0,5,5,1,0,0,1,3,0.0,0.0,1.0,0.0
391,7,47245,2,32,1,1,0,0,1,5,5,0,0,0,1,2,0.0,0.0,0.0,1.0
392,0,116,3,59,0,1,0,0,0,2,4,0,0,0,2,2,1.0,0.0,0.0,0.0
393,0,38529,1,57,1,0,0,0,0,3,6,0,0,0,1,3,0.0,0.0,1.0,0.0
394,0,12466,2,56,0,1,0,0,0,4,9,1,0,1,1,3,0.0,0.0,1.0,0.0
395,0,8567,2,57,1,0,0,0,1,3,2,0,0,0,3,1,0.0,0.0,1.0,0.0
396,0,19467,2,57,1,0,0,0,0,2,2,0,0,0,1,1,0.0,0.0,1.0,0.0
397,4,41281,2,64,1,1,0,0,0,3,4,0,0,0,2,3,1.0,0.0,0.0,0.0
398,5,53677,2,53,0,1,0,0,0,2,3,0,0,0,2,2,1.0,0.0,0.0,0.0
399,0,58354,1,57,1,0,0,0,1,4,5,1,0,0,1,3,0.0,0.0,1.0,0.0
400,7,26272,2,36,1,1,0,0,0,5,4,1,0,0,3,1,0.0,1.0,0.0,0.0
401,4,20958,2,63,1,0,1,0,0,4,5,0,0,0,1,2,0.0,0.0,1.0,0.0
402,2,31174,2,74,1,0,0,0,0,5,5,0,0,0,1,2,1.0,0.0,0.0,0.0
403,1,43822,2,46,0,0,1,0,1,4,5,1,1,1,1,3,0.0,0.0,1.0,0.0
404,5,16019,1,50,0,0,1,0,0,4,3,0,0,0,1,2,0.0,0.0,1.0,0.0
405,1,5175,2,40,1,1,0,0,1,5,2,0,0,0,1,1,1.0,0.0,0.0,0.0
406,5,46453,2,47,1,0,0,1,1,2,2,0,0,0,1,3,0.0,0.0,0.0,1.0
407,5,35011,1,49,1,0,0,0,0,2,3,0,0,0,1,3,1.0,0.0,0.0,0.0
408,6,57283,1,71,0,0,1,0,0,3,4,1,0,0,1,1,0.0,0.0,1.0,0.0
409,0,60030,2,58,1,0,0,0,1,2,5,0,0,0,1,2,0.0,0.0,1.0,0.0
410,5,16637,1,51,1,0,0,0,1,5,9,1,1,0,1,1,0.0,0.0,1.0,0.0
411,1,50853,2,43,1,0,0,1,0,2,3,0,0,0,1,3,0.0,0.0,1.0,0.0
412,6,27693,2,67,1,0,0,0,0,4,3,1,0,0,1,1,0.0,0.0,0.0,1.0
413,6,25737,2,68,1,1,1,0,1,3,3,1,0,0,1,2,1.0,0.0,0.0,0.0
414,4,29443,2,64,0,1,0,0,0,4,7,0,1,0,1,2,0.0,0.0,1.0,0.0
415,5,51493,2,53,0,0,1,0,0,2,3,1,0,0,1,2,0.0,0.0,1.0,0.0
416,6,33880,2,72,0,0,1,0,0,4,3,1,0,0,1,3,0.0,0.0,1.0,0.0
417,1,1048,3,44,1,0,0,0,1,4,3,1,1,0,1,2,0.0,0.0,1.0,0.0
418,6,31072,2,73,0,0,1,0,0,2,3,0,0,0,1,2,0.0,0.0,1.0,0.0
419,1,21793,2,43,0,1,0,0,1,4,3,1,0,0,2,2,0.0,0.0,0.0,1.0
420,5,50043,2,49,1,0,0,1,1,4,1,1,0,0,3,1,0.0,0.0,1.0,0.0
421,7,55633,1,33,1,0,0,0,1,3,3,0,0,0,1,1,0.0,0.0,1.0,0.0
422,4,13668,1,60,0,0,1,0,0,3,9,1,0,0,1,3,0.0,0.0,1.0,0.0
423,6,42970,3,72,1,1,0,0,0,2,3,0,0,0,2,3,0.0,0.0,1.0,0.0
424,0,2495,2,57,1,0,0,0,1,4,5,0,0,0,1,3,0.0,0.0,1.0,0.0
425,0,32544,2,58,1,0,0,0,1,5,5,0,0,0,1,3,1.0,0.0,0.0,0.0
426,0,34291,2,57,1,1,0,0,0,3,5,0,0,0,1,2,0.0,0.0,1.0,0.0
427,5,4503,2,50,1,0,0,0,0,2,2,1,0,0,1,2,0.0,0.0,1.0,0.0
428,0,408,3,56,1,1,0,0,0,5,5,0,0,0,1,1,0.0,0.0,1.0,0.0
429,6,54694,1,66,1,0,0,0,1,4,3,0,0,0,1,2,0.0,0.0,1.0,0.0
430,0,33693,2,58,0,0,1,0,1,5,3,1,0,0,2,2,0.0,0.0,1.0,0.0
431,1,5556,2,46,1,0,0,0,1,4,6,1,0,0,1,3,0.0,0.0,1.0,0.0
432,4,9949,2,65,0,1,0,0,1,4,3,0,0,0,1,1,1.0,0.0,0.0,0.0
433,6,24677,2,68,1,0,0,0,0,3,2,0,0,1,1,2,0.0,0.0,1.0,0.0
434,7,44842,2,33,0,1,0,1,1,3,2,1,0,0,1,1,0.0,0.0,0.0,1.0
435,3,391,3,29,1,1,0,0,0,3,2,1,0,0,3,3,0.0,0.0,0.0,1.0
436,0,29144,2,55,1,0,0,0,1,2,3,0,0,0,1,1,0.0,0.0,1.0,0.0
437,6,14865,1,69,1,0,0,0,1,5,5,0,1,0,2,3,0.0,0.0,1.0,0.0
438,5,4733,2,48,0,0,1,0,1,2,5,0,1,0,1,2,0.0,0.0,1.0,0.0
439,6,34677,2,67,1,0,0,0,1,5,4,1,0,0,1,3,0.0,0.0,1.0,0.0
440,4,34295,2,62,0,1,0,0,0,3,2,0,0,0,1,2,0.0,0.0,1.0,0.0
441,3,10632,2,28,0,0,1,1,1,3,2,0,0,0,1,3,0.0,0.0,0.0,1.0
442,7,33702,2,36,1,1,0,0,0,4,4,1,0,0,1,2,0.0,0.0,1.0,0.0
443,5,28766,2,48,1,0,0,0,0,3,2,0,1,0,1,1,0.0,0.0,1.0,0.0
444,7,21363,2,32,0,1,0,0,1,2,5,1,0,0,1,3,0.0,1.0,0.0,0.0
445,4,33562,2,63,1,0,0,0,1,4,7,0,1,0,1,3,0.0,0.0,1.0,0.0
446,5,33225,2,52,1,0,0,0,1,5,5,1,0,0,1,3,0.0,0.0,1.0,0.0
447,4,34200,2,65,1,0,0,0,0,3,2,0,0,0,1,2,1.0,0.0,0.0,0.0
448,5,19313,2,53,0,1,0,0,1,3,2,0,0,0,1,1,0.0,0.0,1.0,0.0
449,7,35310,1,30,1,1,1,0,0,3,5,1,1,0,1,2,0.0,0.0,1.0,0.0
450,3,4702,2,18,0,0,1,0,1,3,4,1,0,0,1,3,0.0,0.0,0.0,1.0
451,5,38938,1,50,1,1,0,0,1,4,6,0,0,0,1,2,0.0,0.0,1.0,0.0
452,1,44691,2,39,0,1,0,0,0,5,5,1,0,0,1,2,0.0,0.0,1.0,0.0
453,6,49614,2,66,0,1,0,0,1,3,4,1,0,0,1,3,0.0,0.0,1.0,0.0
454,4,34023,2,63,1,0,0,0,1,5,5,1,0,0,1,3,0.0,0.0,0.0,1.0
455,7,16762,1,37,1,1,0,1,0,3,2,0,0,0,1,1,0.0,0.0,1.0,0.0
456,3,5133,2,23,0,1,0,1,0,2,2,1,0,0,1,1,0.0,0.0,0.0,1.0
457,7,38998,1,37,1,1,0,1,1,2,2,0,0,0,1,3,0.0,0.0,1.0,0.0
458,3,3294,2,27,1,0,0,1,1,2,3,1,0,0,3,1,0.0,0.0,1.0,0.0
459,0,34287,2,55,1,0,0,0,0,3,3,0,0,0,1,1,0.0,0.0,1.0,0.0
460,6,51715,2,68,1,0,0,0,1,3,3,0,0,0,1,2,0.0,0.0,1.0,0.0
461,2,51545,2,84,0,1,0,0,0,3,2,0,0,0,1,2,0.0,0.0,1.0,0.0
462,3,48148,2,30,1,1,0,1,1,4,1,0,0,0,1,2,0.0,0.0,0.0,1.0
463,2,35184,1,83,0,0,1,0,0,2,2,0,0,0,1,1,0.0,0.0,1.0,0.0
464,6,57969,1,67,1,0,0,0,0,3,2,1,1,0,1,1,1.0,0.0,0.0,0.0
465,3,50491,2,27,1,0,0,0,0,5,4,0,0,0,1,2,0.0,0.0,1.0,0.0
466,6,8335,2,70,0,1,0,0,0,4,4,0,0,1,1,3,1.0,0.0,0.0,0.0
467,2,16026,1,74,1,0,0,0,1,2,2,0,0,0,1,3,1.0,0.0,0.0,0.0
468,4,9572,2,64,1,0,0,0,0,3,5,1,0,0,1,3,0.0,0.0,1.0,0.0
469,2,32849,2,75,1,0,0,0,0,4,3,1,0,0,1,3,0.0,0.0,1.0,0.0
470,3,12938,2,28,1,1,0,0,1,2,2,0,0,0,1,1,0.0,0.0,0.0,1.0
471,3,21473,2,27,0,1,1,1,0,4,3,0,0,0,1,1,0.0,0.0,0.0,1.0
472,0,53183,2,54,0,1,0,0,0,4,1,1,0,0,1,1,1.0,0.0,0.0,0.0
473,5,31993,2,53,0,0,1,0,1,4,5,1,0,0,1,1,0.0,0.0,1.0,0.0
474,4,51417,2,62,1,0,0,0,1,4,3,0,1,0,1,2,0.0,0.0,1.0,0.0
475,6,19,3,72,1,1,0,0,0,3,2,0,0,0,2,2,0.0,0.0,1.0,0.0
476,1,109,3,39,1,0,0,0,0,2,1,0,0,1,3,3,0.0,0.0,0.0,1.0
477,3,26328,2,23,0,1,0,1,0,4,3,0,0,0,1,3,0.0,0.0,0.0,1.0
478,2,41323,2,75,0,0,1,0,0,5,5,0,0,0,1,2,0.0,0.0,1.0,0.0
479,1,2893,2,43,1,1,0,1,1,4,6,1,0,0,1,3,0.0,0.0,1.0,0.0
480,6,16879,1,68,1,0,0,0,1,5,5,1,0,0,1,3,0.0,0.0,1.0,0.0
481,3,50362,2,26,1,1,0,0,0,4,3,0,0,0,1,3,0.0,0.0,0.0,1.0
482,4,58394,1,65,0,0,1,0,1,3,2,0,1,0,3,1,0.0,0.0,0.0,1.0
483,1,51183,2,43,1,1,0,0,0,4,6,1,0,0,1,2,0.0,0.0,1.0,0.0
484,4,43218,2,61,0,0,1,0,1,4,3,0,0,0,1,3,1.0,0.0,0.0,0.0
485,7,43559,2,33,1,0,0,0,1,3,2,1,0,0,1,3,0.0,0.0,1.0,0.0
486,7,10172,2,36,1,1,0,0,0,2,4,1,0,1,1,2,0.0,0.0,0.0,1.0
487,5,139,3,52,1,1,0,0,0,4,4,0,1,1,2,2,0.0,0.0,1.0,0.0
488,4,11247,2,62,0,0,1,0,0,2,4,1,0,0,1,2,0.0,0.0,1.0,0.0
489,4,18140,2,65,1,1,1,0,0,5,3,1,0,0,1,1,0.0,0.0,1.0,0.0
490,4,4818,2,64,0,1,0,0,1,4,4,0,0,0,1,2,0.0,0.0,0.0,1.0
491,1,25305,2,46,1,0,0,0,1,4,4,0,0,0,1,1,0.0,0.0,1.0,0.0
492,0,10853,2,59,1,0,0,1,1,3,2,0,0,0,1,1,1.0,0.0,0.0,0.0
493,6,12160,2,73,0,0,1,0,1,2,2,1,1,0,1,2,0.0,0.0,1.0,0.0
494,4,38353,1,65,1,0,0,0,1,4,3,1,0,0,1,1,1.0,0.0,0.0,0.0
495,7,25702,2,34,1,1,0,1,1,4,3,0,0,0,3,2,0.0,0.0,0.0,1.0
496,2,17844,1,79,1,0,0,0,0,2,2,1,0,0,1,2,1.0,0.0,0.0,0.0
497,7,38086,1,33,1,1,0,1,1,4,2,1,0,0,1,2,0.0,0.0,0.0,1.0
498,6,32281,2,68,1,0,0,0,1,3,2,1,0,0,1,2,1.0,0.0,0.0,0.0
499,0,28830,2,55,1,1,0,0,0,3,3,0,0,0,1,1,1.0,0.0,0.0,0.0
500,3,36154,1,25,1,0,0,0,1,4,1,0,0,0,1,2,0.0,0.0,0.0,1.0
501,1,41360,2,40,1,1,0,0,0,4,7,1,0,0,1,3,0.0,0.0,1.0,0.0
502,5,31667,2,50,1,1,1,0,0,2,5,0,0,0,1,3,0.0,0.0,1.0,0.0
503,0,53029,2,54,0,0,1,0,1,2,2,0,0,0,2,2,0.0,0.0,1.0,0.0
504,6,14793,1,71,1,0,0,0,0,3,2,0,0,0,1,2,0.0,0.0,1.0,0.0
505,2,34097,2,82,0,0,1,0,0,3,2,1,0,0,1,1,0.0,0.0,1.0,0.0
506,3,47769,2,27,0,1,0,0,1,4,1,1,0,0,2,3,0.0,1.0,0.0,0.0
507,7,21673,2,30,1,1,1,1,1,5,5,1,0,0,1,3,0.0,0.0,1.0,0.0
508,6,25676,2,69,1,1,0,0,0,5,4,0,1,0,1,1,0.0,1.0,0.0,0.0
509,5,47573,2,49,1,0,1,1,1,2,3,1,0,0,1,2,0.0,0.0,1.0,0.0
510,5,43227,2,53,0,0,1,0,1,4,4,1,0,0,2,3,0.0,0.0,1.0,0.0
511,3,41663,2,25,0,1,0,1,1,4,2,0,0,0,1,1,0.0,0.0,0.0,1.0
512,5,18287,2,47,1,1,0,0,1,5,3,1,0,0,1,3,1.0,0.0,0.0,0.0
513,0,22720,2,55,0,0,1,0,0,3,2,1,0,0,1,1,0.0,0.0,1.0,0.0
514,4,47685,2,60,1,0,0,0,1,4,3,1,0,0,1,3,1.0,0.0,0.0,0.0
515,6,39354,1,70,0,1,0,0,0,3,2,1,0,0,1,2,0.0,0.0,1.0,0.0
516,0,44337,2,57,1,0,0,0,1,4,3,1,0,0,2,2,0.0,0.0,1.0,0.0
517,3,19822,3,28,0,0,0,0,1,4,5,0,0,0,2,3,0.0,0.0,1.0,0.0
518,0,15776,1,56,0,1,0,0,0,3,5,1,0,0,1,3,0.0,0.0,1.0,0.0
519,6,43648,2,67,1,1,0,0,0,3,3,1,0,0,1,3,0.0,0.0,1.0,0.0
520,7,11339,2,32,1,0,0,0,1,5,3,1,0,0,1,2,0.0,0.0,1.0,0.0
521,6,28498,2,69,0,0,1,0,0,5,3,1,0,1,1,1,0.0,0.0,1.0,0.0
522,4,49223,2,64,0,0,1,0,0,5,4,1,0,0,1,2,0.0,0.0,1.0,0.0
523,0,32499,2,57,1,0,0,0,0,2,1,1,0,0,1,2,0.0,0.0,0.0,1.0
524,5,15925,1,51,1,1,0,0,0,4,6,1,0,0,1,2,0.0,0.0,1.0,0.0
525,2,38976,1,75,0,1,1,0,0,2,3,0,0,0,1,1,0.0,0.0,1.0,0.0
526,5,43463,2,52,0,1,0,0,0,2,1,1,0,0,1,2,0.0,0.0,1.0,0.0
527,1,8863,2,43,1,0,0,0,1,2,2,0,0,0,1,3,0.0,0.0,0.0,1.0
528,5,17999,2,52,1,0,0,0,0,2,6,0,0,0,1,2,0.0,0.0,1.0,0.0
529,0,59536,2,59,0,1,0,0,1,4,3,0,0,0,1,2,0.0,0.0,0.0,1.0
